,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm,ET0_mm_day,es_kPa,ea_kPa,VPD_kPa,Rn_MJm2day,Ra_MJm2day,Month
2022-10-06,25.94,32.47,20.42,34.48,4.87,19.99,0.0,8.29774847992162,3.64114734533469,1.255467604671401,2.3856797406632886,11.255175184532035,37.636308150305304,10
2022-10-07,25.81,31.94,21.17,28.42,4.17,19.89,0.0,8.152697092053824,3.6258858835812235,1.0304767681137839,2.5954091154674397,10.877372164801553,37.639764816393836,10
2022-10-08,23.98,31.77,19.6,41.02,3.11,16.07,0.4,6.1237721769700775,3.487165388476779,1.4304352423531748,2.056730146123604,9.736585825152144,37.64154263501962,10
2022-10-09,25.01,30.44,20.44,43.98,2.88,14.45,1.96,5.413555697134941,3.377032216521675,1.4852187688262326,1.8918134476954425,9.04154284807122,37.641666262980706,10
2022-10-10,26.26,33.7,19.8,45.37,3.34,15.59,0.16,6.111874445806772,3.7702692753880553,1.7105711702435606,2.059698105144495,9.708039485227774,37.64016234689671,10
2022-10-11,26.31,33.82,19.16,31.66,3.54,15.34,0.0,7.032613358400763,3.742802112388122,1.1849711487820793,2.557830963606043,9.159882435636552,37.63705948195817,10
2022-10-12,25.42,31.18,20.06,28.35,3.76,18.78,0.01,7.46588718957056,3.4429080578550684,0.976064434401912,2.4668436234531566,10.395163055151112,37.63238816801725,10
2022-10-13,24.43,28.63,20.4,48.34,4.35,17.32,0.26,6.175954285602499,3.158815466241665,1.526971396381221,1.631844069860444,10.454618264798079,37.626180763091966,10
2022-10-14,25.3,32.44,19.99,41.05,4.69,18.45,0.0,7.540589737314498,3.605558186669173,1.4800816356276953,2.1254765510414773,10.85686004195399,37.61847143436147,10
2022-10-15,27.06,34.13,21.03,30.78,2.86,15.85,0.03,6.599195856857426,3.9247377260793765,1.2080342720872321,2.716703453992144,9.357101448421233,37.609296106733154,10
2022-10-16,26.26,33.14,22.36,30.02,3.18,15.07,0.0,6.929148382298655,3.8861441866302946,1.1666204848264146,2.71952370180388,8.983713591386785,37.59869240906698,10
2022-10-17,25.51,33.2,19.43,31.28,2.69,19.3,0.0,6.664109540594432,3.6719454269537715,1.1485845295511399,2.5233608974026316,10.803887471052217,37.58669961814528,10
2022-10-18,24.7,32.39,18.32,30.17,2.69,19.27,0.0,6.567237896124387,3.48322851526311,1.0508900430548804,2.4323384722082295,10.70255599331973,37.57335860048082,10
2022-10-19,25.35,32.91,19.5,29.02,1.4,19.05,0.0,5.244552243769984,3.635845023566861,1.055122225839103,2.5807227977277583,10.569318200560968,37.558711752057846,10
2022-10-20,25.43,32.59,20.25,27.57,1.6,18.95,0.0,5.506669987893049,3.645164287860127,1.004971794163037,2.64019249369709,10.443530125364255,37.54280293610488,10
2022-10-21,24.09,31.83,18.59,24.94,1.84,19.45,0.0,5.8134132778567675,3.4255503522294335,0.8543322578460207,2.5712180943834126,10.476837502397292,37.52567741900008,10
2022-10-22,21.11,28.81,15.22,24.01,2.67,19.95,0.0,6.358276934332039,2.8457778674494016,0.6832712659746013,2.1625066014748002,10.573409232708427,37.507381804412645,10
2022-10-23,20.78,29.15,14.42,22.89,3.13,18.7,0.0,6.754906379293712,2.8416158950561194,0.6504458783783457,2.191170016677774,10.047901132793104,37.487963965785795,10
2022-10-24,21.28,29.97,13.88,25.4,2.55,19.4,0.0,6.214334219892064,2.910983921114812,0.7393899159631622,2.1715940051516496,10.44967196873717,37.46747297726904,10
2022-10-25,21.31,28.98,15.34,25.1,2.49,19.05,0.0,6.075165826837888,2.8720428577945114,0.7208827573064224,2.151160100488089,10.270204223885322,37.44595904320888,10
2022-10-26,20.26,28.59,13.59,21.14,2.87,19.17,0.0,6.504252659133026,2.734152904653777,0.5779999240438085,2.156152980609969,10.12669399142777,37.423473426308526,10
2022-10-27,20.71,29.97,13.67,23.45,3.99,18.99,0.0,7.6200751147249735,2.900229949639442,0.6801039231904491,2.220126026448993,10.184796874350774,37.40006837456828,10
2022-10-28,20.52,29.18,14.19,22.56,3.3,18.84,0.0,6.9474966171309855,2.832978205302211,0.6391198831161788,2.193858322186032,10.065033626949257,37.37579704711972,10
2022-10-29,20.93,28.79,13.76,20.72,1.55,18.73,0.0,5.053366694920988,2.765599120626354,0.5730321377937806,2.192566982832574,9.928824458772736,37.35071343906614,10
2022-10-30,21.27,27.68,16.01,17.85,1.33,17.27,0.0,4.667748056683237,2.764759353470218,0.493509544594434,2.271249808875784,9.23371747456557,37.324872305443975,10
2022-10-31,21.66,29.23,13.23,18.06,1.24,18.03,0.0,4.634806788058393,2.7898412728719846,0.5038453338806803,2.285995938991304,9.542074090278021,37.298329084417986,10
2022-11-01,21.33,29.07,12.82,18.2,1.22,16.19,0.0,4.412348212374277,2.751068232458304,0.5006944183074112,2.2503738141508927,8.890026919082459,37.27113981982486,11
2022-11-02,20.57,28.88,14.02,20.13,1.4,13.55,0.0,4.41597384114055,2.789331921632648,0.561492515824652,2.2278394058079964,7.988468457205983,37.24336108317805,11
2022-11-03,19.97,27.25,15.06,22.3,0.97,17.65,0.0,4.1517251479063955,2.6649562250535817,0.5942852381869487,2.070670986866633,9.551160408437353,37.21504989524708,11
2022-11-04,19.75,27.96,12.0,21.79,1.6,17.52,0.0,4.854238152639313,2.5868497877568064,0.5636745687522081,2.023175219004598,9.505736669516969,37.18626364732338,11
2022-11-05,19.16,26.22,12.8,40.18,1.87,17.47,0.0,4.525564495514028,2.44184603564426,0.9811337371218636,1.4607122985223964,10.075103820529444,37.15706002228376,11
2022-11-06,19.9,27.6,15.09,43.26,1.36,17.2,0.0,4.213403942273912,2.7040172763984653,1.169757873769976,1.5342594026284893,10.085703536567847,37.127496915561764,11
2022-11-07,19.48,28.05,14.29,40.14,1.45,17.31,0.0,4.3797964313605435,2.709943893331219,1.0877714787831514,1.6221724145480678,10.044361107360736,37.09763235613544,11
2022-11-08,19.63,27.44,14.3,31.87,1.63,16.28,0.0,4.57721455835701,2.644204773118501,0.8427080611928662,1.8014967119256347,9.339830502613813,37.067524427638816,11
2022-11-09,20.26,27.25,14.21,25.89,1.44,16.97,0.0,4.539630654730737,2.6192442541908356,0.6781223374100074,1.9411219167808282,9.406518405268367,37.037231189702595,11
2022-11-10,19.58,26.19,14.56,37.91,3.07,15.84,0.0,5.35163171388378,2.528506650678941,0.9585568712723865,1.5699497794065547,9.296084581059244,37.006810599627826,11
2022-11-11,17.35,24.75,11.46,41.01,2.92,16.4,0.0,4.897388389011297,2.237153424164868,0.9174566192500122,1.3196968049148556,9.576877261250775,36.97632043449409,11
2022-11-12,17.24,25.18,11.6,36.97,3.28,16.53,0.0,5.378110804350049,2.2839484483968704,0.844375741372323,1.4395727070245474,9.532933563453728,36.94581821380205,11
2022-11-13,17.61,24.83,11.27,37.71,1.51,16.21,0.0,4.026148825598456,2.2361511269149448,0.8432525899596257,1.392898536955319,9.407708623354198,36.9153611227477,11
2022-11-14,18.52,26.49,11.62,32.94,1.5,15.08,0.0,4.138101810507684,2.4139241092967736,0.7951466016023572,1.6187775076944164,8.843234944667621,36.88500593622323,11
2022-11-15,19.01,27.16,12.66,27.74,1.68,15.91,0.0,4.608415053408018,2.5318636020798277,0.7023389632169441,1.8295246388628836,9.032441045608817,36.854808943637366,11
2022-11-16,18.35,27.34,11.23,22.2,2.86,15.88,0.0,5.924039455463,2.484998622428237,0.5516696941790686,1.9333289282491684,8.849349972213453,36.82482587464517,11
2022-11-17,18.22,27.73,11.52,20.15,2.38,15.87,0.0,5.624955389819755,2.539847433756055,0.5117792579018451,2.02806817585421,8.769526964985014,36.795111825874926,11
2022-11-18,17.56,26.86,10.36,20.96,2.49,15.97,0.0,5.554827858965418,2.397031416418724,0.5024177848813646,1.8946136315373594,8.834736681564781,36.76572118873686,11
2022-11-19,14.8,21.13,8.64,43.49,3.23,16.3,0.0,4.427923600540425,1.813685269997718,0.7887717239220076,1.0249135460757104,9.49301090940724,36.73670757839612,11
2022-11-20,13.37,19.88,8.29,46.42,2.3,15.93,0.0,3.7665731083134313,1.707555209869045,0.7926471284212107,0.9149080814478343,9.368915770761184,36.7081237639892,11
2022-11-21,12.92,20.09,6.71,47.66,1.76,15.96,0.0,3.445176243074497,1.6667112519112295,0.7943545826608919,0.8723566692503376,9.404739465198796,36.6800216001607,11
2022-11-22,15.54,24.28,7.57,38.2,1.66,15.91,0.0,3.948428415035718,2.038094216487884,0.7785519906983718,1.2595422257895124,9.254077398533811,36.652451959994096,11
2022-11-23,17.7,25.47,10.92,33.35,1.5,15.41,0.0,4.059959865816353,2.2816507856112285,0.7609305370013447,1.5207202486098836,8.936208603900406,36.62546466940789,11
2022-11-24,18.4,25.63,12.12,29.08,1.55,11.38,0.16,3.8538816437079344,2.351157884296499,0.6837167127534218,1.667441171543077,7.2475735041294564,36.59910844308503,11
2022-11-25,20.2,25.23,14.89,30.8,0.83,10.89,0.01,3.046200009369401,2.4523715312360177,0.7553304316206935,1.6970410996153242,7.069205172665787,36.5734308220014,11
2022-11-26,15.78,22.61,10.66,43.06,3.29,15.17,0.0,4.631654505107711,2.013591983995475,0.8670527083084515,1.1465392756870232,8.996877045342144,36.54847811261593,11
2022-11-27,11.83,19.05,6.83,30.92,2.88,16.11,0.0,4.463275466150037,1.5972402617682193,0.4938666889387335,1.1033735728294858,9.106761419575209,36.52429532778222,11
2022-11-28,12.96,21.41,6.16,17.9,1.57,15.87,0.0,4.054134228576023,1.7479250720048247,0.31287858788886364,1.4350464841159611,8.695396457482714,36.500926129438966,11
2022-11-29,11.0,17.99,5.27,37.41,2.62,15.77,0.0,3.9013044922156617,1.475790320752742,0.5520931589936008,0.9236971617591413,9.09566495695728,36.47841277313357,11
2022-11-30,12.23,19.71,5.08,26.26,1.53,15.27,0.0,3.626676062028911,1.586913571170108,0.4167235037892703,1.1701900673808376,8.687122940691282,36.456796054431024,11
2022-12-01,12.97,19.46,8.81,24.22,2.65,11.87,0.0,4.383921099689909,1.6973293539852832,0.41109316953523556,1.2862361844500476,7.342762652584139,36.43611525725681,12
2022-12-02,12.48,20.13,6.25,34.91,2.33,13.27,0.0,3.866225061191427,1.6542914144743261,0.5775131327929872,1.076778281681339,8.042507805662725,36.416408104221205,12
2022-12-03,12.75,20.63,6.85,48.96,2.05,14.55,0.0,3.4535859047795467,1.7113136725953217,0.8378591741026696,0.8734544984926521,8.782966739094913,36.39771070896845,12
2022-12-04,13.82,21.53,8.61,51.35,2.24,13.14,0.0,3.4625202614979735,1.843645979163069,0.9467122103002361,0.8969337688628329,8.209289759765962,36.38005753059296,12
2022-12-05,14.93,22.44,8.72,38.67,3.51,12.53,0.0,4.624171251828536,1.9210990475409737,0.7428890016840947,1.1782100458568792,7.7944901027970515,36.36348133016183,12
2022-12-06,15.36,22.99,9.13,45.3,2.14,13.12,0.0,3.727287436699186,1.9829604239718932,0.8982810720592675,1.0846793519126257,8.136037708245311,36.34801312938058,12
2022-12-07,16.11,23.55,10.77,50.65,2.23,13.02,0.0,3.681971483487182,2.098522216507198,1.0629015026608957,1.0356207138463023,8.173041482663868,36.333682171436784,12
2022-12-08,17.48,25.33,11.61,60.84,3.57,5.55,2.55,3.2258085693611758,2.2987406374570862,1.3985538038288914,0.9001868336281948,4.802242669179392,36.320515884054544,12
2022-12-09,17.95,22.45,14.92,74.39,4.36,7.68,1.95,2.737097097071826,2.2069533976091518,1.641752632481448,0.5652007651277038,5.818881047606079,36.308539844789685,12
2022-12-10,18.2,24.08,12.2,56.6,2.43,12.29,0.17,3.5471666813644966,2.2097219143244553,1.2507026035076418,0.9590193108168135,7.926183783520175,36.29777774859446,12
2022-12-11,16.79,23.41,10.76,51.02,1.88,11.04,0.01,3.262989764558134,2.085892290968409,1.064222246852082,1.0216700441163267,7.291306326505813,36.2882513776778,12
2022-12-12,18.78,26.08,13.08,48.18,1.45,13.82,0.0,3.6004285759476433,2.441498053309589,1.1763137620845598,1.265184291225029,8.533946188924938,36.2799805736856,12
2022-12-13,18.11,26.29,12.61,46.53,1.51,13.94,0.0,3.7031304037297526,2.4397415693246773,1.1352117522067724,1.304529817117905,8.559151760419928,36.272983212223366,12
2022-12-14,19.22,27.2,13.75,38.01,2.81,14.05,0.0,5.074334957560378,2.5901209988094718,0.9845049916474802,1.6056160071619916,8.455615346244931,36.26727517974205,12
2022-12-15,16.89,22.72,12.52,45.59,3.74,14.66,0.0,4.753931831187659,2.1067972960256927,0.9604888872581133,1.1463084087675792,8.791403680717803,36.262870352805606,12
2022-12-16,13.89,20.64,9.38,49.69,2.09,14.5,0.0,3.527717693394896,1.8052033490008808,0.8970055441185376,0.9081978048823431,8.75411349752818,36.25978057975737,12
2022-12-17,14.04,21.1,8.8,45.31,2.08,13.09,0.0,3.540275868047595,1.8174817683160716,0.823500989224012,0.9939807790920595,8.090796169809934,36.25801566480068,12
2022-12-18,12.14,19.48,7.11,51.39,3.01,14.07,0.0,3.6294094103401378,1.6367575668043437,0.8411297135807523,0.7956278532235914,8.574735259485088,36.25758335450719,12
2022-12-19,11.1,17.62,6.15,65.45,3.82,14.08,0.0,3.040647975603489,1.480025857766608,0.9686769239082451,0.511348933858363,8.72264994565595,36.25848932676487,12
2022-12-20,11.09,17.84,7.36,78.29,3.07,13.29,0.28,2.3949919440158953,1.5351058358550995,1.2018343588909575,0.33327147696414205,8.490844934541789,36.26073718217599,12
2022-12-21,12.34,20.2,5.76,57.4,1.73,14.09,0.0,2.985025848864031,1.6435364700923016,0.9433899338329811,0.7001465362593206,8.672837116464715,36.264328437913804,12
2022-12-22,13.36,19.61,8.09,61.1,2.42,13.5,0.0,3.081092663638487,1.6808924421192304,1.0270252821348498,0.6538671599843806,8.445515988150557,36.269262524044905,12
2022-12-23,12.01,19.49,6.68,60.81,2.3,14.0,0.0,3.042852189076817,1.6227640015969493,0.9868027893711049,0.6359612122258445,8.665038115487572,36.27553678232278,12
2022-12-24,12.51,19.52,6.02,54.93,1.5,14.22,0.0,2.938258425391277,1.6030520393684375,0.8805564852250828,0.7224955541433548,8.691176867783557,36.283146467456405,12
2022-12-25,11.15,18.83,5.37,50.1,1.98,14.25,0.0,3.1842020290010806,1.5346475325021949,0.7688584137835996,0.7657891187185952,8.634047687686191,36.292084750855935,12
2022-12-26,10.83,19.71,4.75,50.15,3.27,14.29,0.0,3.723856932762201,1.5769188208749911,0.790824788668808,0.7860940322061831,8.665461913095966,36.30234272685643,12
2022-12-27,11.54,20.08,6.44,49.97,3.88,14.25,0.0,4.038057196860046,1.6569330371346658,0.8279694386561924,0.8289635984784733,8.649183988265062,36.31390942141808,12
2022-12-28,11.24,19.37,5.18,49.06,2.37,14.32,0.0,3.4164930895119743,1.5659817185117273,0.7682706311018535,0.7977110874098738,8.661747503201232,36.32677180330064,12
2022-12-29,12.26,19.49,5.43,39.22,1.58,14.22,0.0,3.2956761231063583,1.5821575260541434,0.620522181718435,0.9616353443357084,8.4810568076656,36.34091479770714,12
2022-12-30,11.69,19.89,4.61,33.54,1.74,14.75,0.0,3.5778581130946585,1.585626488932416,0.5318191243879323,1.0538073645444839,8.61287122006938,36.35632130239121,12
2022-12-31,10.57,18.42,4.54,34.82,1.96,9.89,0.0,3.188312152029923,1.481911905987804,0.5160017256649534,0.9659101803228507,6.677926585207415,36.372972206219295,12
2023-01-01,10.07,14.78,7.63,44.12,3.25,9.29,0.0,3.289941223015565,1.3636874239976606,0.6016588914677679,0.7620285325298928,6.467103211179144,36.39084641017862,1
2023-01-02,11.1,18.83,6.87,36.47,3.54,10.89,0.0,4.201429672257433,1.5835732238857316,0.5775291547511263,1.0060440691346053,7.091803774086644,36.40992085081852,1
2023-01-03,10.13,18.09,5.47,34.15,3.6,14.78,0.0,4.439963681749866,1.4885226351683198,0.5083304799099811,0.9801921552583387,8.63157922859304,36.430170526111844,1
2023-01-04,8.94,17.22,3.7,33.62,3.12,14.6,0.0,4.05662555449878,1.3805791743423153,0.4641507184138864,0.9164284559284288,8.562302451779916,36.451568523720304,1
2023-01-05,9.52,16.5,3.6,36.43,2.21,14.45,0.0,3.4433165221211985,1.3339114832687549,0.4859439533548074,0.8479675299139475,8.545101727695435,36.474086051646275,1
2023-01-06,10.06,17.87,3.88,36.95,1.19,14.7,0.0,2.988749176835917,1.4267981224119288,0.5272019062312078,0.899596216180721,8.662541027691313,36.49769247125058,1
2023-01-07,10.09,17.82,5.24,36.87,1.34,14.86,0.0,3.1320638721992435,1.463889042465067,0.5397358899568702,0.9241531525081969,8.722006874398721,36.52235533261454,1
2023-01-08,10.31,19.36,3.08,34.37,1.52,15.01,0.0,3.357656494259785,1.5046561109562413,0.5171503053356601,0.9875058056205812,8.768049377981576,36.54804041222116,1
2023-01-09,12.01,20.83,4.59,27.71,1.61,14.01,0.0,3.641456176096938,1.6544061028271546,0.4584359310934046,1.19597017173375,8.255736143706518,36.574711752928934,1
2023-01-10,13.33,20.64,6.52,57.63,1.99,14.86,0.0,3.2076848962720073,1.7009259973596773,0.9802436522783821,0.7206823450812953,9.073538077575291,36.60233170620861,1
2023-01-11,14.2,20.52,7.83,50.5,1.31,14.33,0.0,3.072848786411597,1.7375140943727725,0.8774446176582501,0.8600694767145224,8.738261312066406,36.630860976610954,1
2023-01-12,12.12,16.72,7.82,50.52,1.73,9.62,0.0,2.6206839968879345,1.4816500607528114,0.7485296106923203,0.7331204500604911,6.6601638733348985,36.66025866843112,1
2023-01-13,12.35,19.66,7.2,58.09,2.29,14.83,0.0,3.240065713869166,1.652609385168556,0.9600007918444142,0.6926085933241417,9.06131269447922,36.69048233453207,1
2023-01-14,11.74,19.65,5.94,53.18,2.05,15.18,0.0,3.293996526094096,1.609664789658472,0.8560197351403754,0.7536450545180965,9.15184542921906,36.72148802728725,1
2023-01-15,11.97,18.91,5.56,49.06,1.21,15.51,0.0,3.0069786345144323,1.5460445773268465,0.758489469636551,0.7875551076902956,9.228947320681254,36.75323035159948,1
2023-01-16,11.32,19.91,4.59,49.81,1.94,15.77,0.0,3.3732029580893963,1.5864720562532661,0.7902217312197519,0.7962503250335142,9.375490189268971,36.785662519950414,1
2023-01-17,12.18,22.87,4.17,35.44,3.37,15.99,0.0,4.907195112585012,1.805233193978607,0.6397746439460184,1.1654585500325887,9.252570844163259,36.818736409431686,1
2023-01-18,12.31,20.77,5.55,44.29,2.93,15.34,0.0,4.053774632434883,1.67922978825615,0.7437308732186488,0.9354989150375012,9.117313247763871,36.85240262070613,1
2023-01-19,8.32,13.59,4.38,46.56,3.66,16.65,0.0,3.557090747189383,1.1959177911687835,0.5568193235681856,0.6390984676005979,9.652229917528912,36.886610538843996,1
2023-01-20,8.84,16.66,1.7,33.7,1.56,16.61,0.0,3.293359137203277,1.2935021886112192,0.4359102375619809,0.8575919510492384,9.461840873966999,36.921308395976546,1
2023-01-21,10.07,17.54,3.03,51.84,1.66,16.25,0.0,3.0540830646900936,1.38221182296144,0.7165386090232105,0.6656732139382294,9.613123256752413,36.95644333570561,1
2023-01-22,10.81,18.22,4.68,56.34,2.43,15.68,0.0,3.2299128995848876,1.4728650341942704,0.829812160265052,0.6430528739292184,9.436007492771576,36.99196147920485,1
2023-01-23,9.1,15.25,3.85,42.2,2.83,15.81,0.0,3.541761847037429,1.2688516999261996,0.5354554173688563,0.7333962825573433,9.265300824096377,37.02780799294539,1
2023-01-24,8.13,14.99,3.19,43.14,3.26,12.24,0.0,3.362318117048545,1.2361470552917817,0.5332738396528747,0.702873215638907,7.775774759991577,37.0639271579748,1
2023-01-25,4.89,11.95,-0.49,53.54,3.76,16.59,0.0,2.95117846906943,0.9936525295894859,0.5320015643422108,0.4616509652472751,9.766974027161684,37.100262440675635,1
2023-01-26,5.77,12.12,-0.88,49.83,2.88,16.71,0.0,2.9392428156886736,0.9932362122780753,0.49492960457816493,0.4983066076999104,9.78283777653074,37.1367565649263,1
2023-01-27,6.75,14.21,1.16,39.8,2.7,15.56,0.0,3.353611860587526,1.1424258996040144,0.4546855080423977,0.6877403915616167,9.15992919580587,37.173351585583696,1
2023-01-28,6.96,13.08,2.89,44.72,2.45,15.41,0.0,3.0996175709401284,1.1287489081407436,0.5047765117205405,0.6239723964202031,9.151134567958653,37.20998896320428,1
2023-01-29,5.96,12.87,0.1,37.32,2.25,17.42,0.0,3.2324135735689907,1.050170594361408,0.3919236658156774,0.6582469285457305,9.918008562324353,37.24660963991664,1
2023-01-30,5.16,12.65,-0.87,42.26,2.49,17.22,0.0,3.114537456737372,1.0185071441251443,0.430421119107286,0.5880860250178583,9.924765588977191,37.28315411635571,1
2023-01-31,5.2,12.68,-0.27,42.8,2.48,17.46,0.0,3.1363556800547787,1.0328036040966797,0.4420399425533789,0.5907636615433007,10.035425572590206,37.31956252956598,1
